score,axe_detecte,dutreil_probable,signaux_dutreil,denomination,raison_sociale,siren,siret_siege,naf,naf_libelle,categorie,tranche_effectif,tranche_effectif_libelle,annee_effectif,etablissements_ouverts,date_creation,date_maj_rne,adresse_siege,code_postal,commune,departement,siege_dans_zone,dirigeants,dirigeant_age_max,nature_juridique,tel_portable,tel_fixe,email,url_pappers,url_societe,statut_suivi,prochaine_action
5,CND?,non,,LABORATOIRES AREIA ENVIRONNEMENT,LABORATOIRES AREIA ENVIRONNEMENT,535346753,53534675300051,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,3,2011-10-17,2024-05-19T17:01:20,ZA DE LA BAUDRIERE RTE DU NEUBOURG 27520 GRAND BOURGTHEROULDE,27520,GRAND BOURGTHEROULDE,27,oui,OLIVIER PIERRE MARCEL LECLERC (54 ans) — Gérant,54,5499,,,,https://www.pappers.fr/entreprise/535346753,https://www.societe.com/societe/-535346753.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,LEI (LEI),LEI,400375648,40037564800054,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,2,1995-03-13,2024-05-19T17:01:20,42 RUE SIMONE VEIL 69200 VENISSIEUX,69200,VENISSIEUX,69,oui,NICOLAS GEORGES GUIGUE (52 ans) — Directeur Général ; PEGASUS (SIREN 537394199) — Président de SAS,52,5710,,,,https://www.pappers.fr/entreprise/400375648,https://www.societe.com/societe/-400375648.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,LENS POIDS LOURDS (LPL),LENS POIDS LOURDS,358200376,35820037600053,71.20B,"Analyses, essais et inspections techniques",PME,02,3 à 5 salariés,2023,5,1958-01-01,2024-05-19T17:01:20,Z A E LENS RUE FREDERIC SAUVAGE 62300 LENS,62300,LENS,62,oui,TANIA LAWNICZAK (56 ans) — Président de SAS ; COGEP AUDIT (SIREN 389488727) — Commissaire aux comptes titulaire,56,5710,,,,https://www.pappers.fr/entreprise/358200376,https://www.societe.com/societe/-358200376.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,LIDAL (L.I.D.A.L.),LIDAL,305869265,30586926500036,71.20B,"Analyses, essais et inspections techniques",PME,21,50 à 99 salariés,2023,1,1976-01-01,2024-05-19T17:01:20,22 RUE DU PRE FORNET 74000 ANNECY,74000,ANNECY,74,oui,ELEVEURS DES SAVOIE (SIREN 776517351) — Gérant ; SYNDICAT FROMAGERS HAUTE SAVOIE (SIREN 776531352) — Autre ; AUSEIS (SIREN 788671139) — Commissaire aux comptes titulaire ; FÉDÉRATION DES COOPÉRATIVES LAITIÈRES DES SAVOIE (SIREN ) — Autre,,5202,,,,https://www.pappers.fr/entreprise/305869265,https://www.societe.com/societe/-305869265.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,MANEXI,MANEXI,390393916,39039391600106,71.20B,"Analyses, essais et inspections techniques",PME,NN,,,2,1993-03-09,2024-05-19T17:01:20,19 CHEMIN DE PRUNAY 78430 LOUVECIENNES,78430,LOUVECIENNES,78,oui,PATRICK WEIL (73 ans) — Personne ayant le pouvoir d'engager à titre habituel la société ; GROUPE PRUNAY S.A (SIREN 392372397) — Président de SAS ; SO'AUDIT (SIREN 451460331) — Commissaire aux comptes titulaire,73,5710,,,,https://www.pappers.fr/entreprise/390393916,https://www.societe.com/societe/-390393916.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,MEDPACE FRANCE SARL,MEDPACE FRANCE SARL,834179863,83417986300032,71.20B,"Analyses, essais et inspections techniques",PME,22,100 à 199 salariés,2023,1,2018-01-01,2024-05-19T17:01:20,66-70 66 RUE DE LA VILLETTE 69003 LYON,69003,LYON,69,oui,STEPHAN PAUL EWALD (57 ans) — Gérant ; JESSE JACOB GEIGER (52 ans) — Gérant ; ICOR (SIREN 322214891) — Autre,57,5499,,,,https://www.pappers.fr/entreprise/834179863,https://www.societe.com/societe/-834179863.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,MEGA VERRE PHARMACIE,MEGA VERRE PHARMACIE,822093258,82209325800025,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,1,2016-08-09,2024-05-19T17:01:20,ROUTE NATIONALE 80880 ST-QUENTIN-LA-MOTTE-CROIX-BAILLY,80880,ST-QUENTIN-LA-MOTTE-CROIX-BAILLY,80,oui,PLM PARTNERS (SIREN 900303769) — Président de SAS,,5710,,,,https://www.pappers.fr/entreprise/822093258,https://www.societe.com/societe/-822093258.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,MESURE ET SERVICES,MESURE ET SERVICES,441585478,44158547800031,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,1,2002-04-01,2024-05-19T17:01:20,419 BOULEVARD DE LA REPUBLIQUE 13300 SALON-DE-PROVENCE,13300,SALON-DE-PROVENCE,13,oui,AMANDINE ANNE PONTIER (MAS) (48 ans) — Directeur Général ; H2B SERVICES (SIREN 811536929) — ,48,5710,,,,https://www.pappers.fr/entreprise/441585478,https://www.societe.com/societe/-441585478.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,METROPLUS REGLEMENTAIRE,METROPLUS REGLEMENTAIRE,837939701,83793970100020,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,2,2018-01-25,2024-05-19T17:01:20,ZAC DES EPINEAUX BAT A 8 AVENUE ROLAND MORENO 95740 FREPILLON,95740,FREPILLON,95,oui,DAVID ETIENNE (58 ans) — Gérant ; HERVE ROUCHY (49 ans) — Gérant ; STEPHAN SEMANNE (58 ans) — Gérant,58,5499,,,,https://www.pappers.fr/entreprise/837939701,https://www.societe.com/societe/-837939701.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,METROLOGIE,non,,MI METROLOGIE,MI METROLOGIE,491369856,49136985600100,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,6,2006-06-12,2024-05-19T17:01:20,90 RUE DE LINGOLSHEIM 67540 OSTWALD,67540,OSTWALD,67,oui,ASERTI INTERNATIONAL (SIREN 831323589) — ,,5710,,,,https://www.pappers.fr/entreprise/491369856,https://www.societe.com/societe/-491369856.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,MSB ASSISTANCE TECHNIQUE (MSB ASSISTANCE TECHNIQUE),MSB ASSISTANCE TECHNIQUE,790125397,79012539700030,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,1,2013-01-02,2024-05-19T17:01:20,14 RUE DES ROCALEDES 13920 SAINT-MITRE-LES-REMPARTS,13920,SAINT-MITRE-LES-REMPARTS,13,oui,STEPHANE GILLES JEAN BONACORSI (49 ans) — Gérant,49,5499,,,,https://www.pappers.fr/entreprise/790125397,https://www.societe.com/societe/-790125397.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,OUEST EXPERTISE,OUEST EXPERTISE,478697485,47869748500041,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,2,2004-10-01,2024-05-19T17:01:20,10 RUE JACK LONDON 44400 REZE,44400,REZE,44,oui,THOMAS DOMINIQUE AUBIN ARNOUD (53 ans) — Gérant et associé indéfiniment responsable,53,5499,,,,https://www.pappers.fr/entreprise/478697485,https://www.societe.com/societe/-478697485.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,PRESCAMEX (PREST CAPTEUR MESURE EXTENS),PRESCAMEX (PREST CAPTEUR MESURE EXTENS),440250512,44025051200025,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,4,2001-12-19,2024-05-19T17:01:20,10 RUE DES ARDENNES 77123 LE VAUDOUE,77123,LE VAUDOUE,77,oui,ARNAUD RENE LUCIEN SABATE (SABATE) (55 ans) — Président de SAS,55,5710,,,,https://www.pappers.fr/entreprise/440250512,https://www.societe.com/societe/-440250512.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,REI-LUX CONTROLES (REI-LUX CONTROLES),REI-LUX CONTROLES,800353872,80035387200057,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,3,2014-02-13,2024-05-19T17:01:20,43-45 43 AVENUE JEAN JOXE 49100 ANGERS,49100,ANGERS,49,oui,F.3.C. (SIREN 349684035) — Président de SAS,,5710,,,,https://www.pappers.fr/entreprise/800353872,https://www.societe.com/societe/-800353872.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,SARL AGROQUAL,SARL AGROQUAL,419024476,41902447600022,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,2,1998-06-15,2024-05-19T17:01:20,8 AVENUE DU PAYS DE CAEN 14460 COLOMBELLES,14460,COLOMBELLES,14,oui,GERALD JEAN-LOUIS SERGE FOUCU (47 ans) — Gérant,47,5499,,,,https://www.pappers.fr/entreprise/419024476,https://www.societe.com/societe/-419024476.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,SARL QCS QUALITE - COORDINATION - SERVICES (QCS),SARL QCS QUALITE - COORDINATION - SERVICES,495374852,49537485200038,71.20B,"Analyses, essais et inspections techniques",PME,NN,,,1,2007-05-01,2024-05-19T17:01:20,21 RUE DU PUITS FORTIN 76330 PETIVILLE,76330,PETIVILLE,76,oui,FRANCK SYLVAIN JACQUES MERCIER (56 ans) — Gérant ; OLGA VLADIMIROVNA MERCIER (SINEVA) (50 ans) — Gérant,56,5499,,,,https://www.pappers.fr/entreprise/495374852,https://www.societe.com/societe/-495374852.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,SIQOCERT SAS,SIQOCERT SAS,500667662,50066766200018,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,2,2007-11-01,2024-05-19T17:01:20,132 ROUTE DE DIJON 21200 BEAUNE,21200,BEAUNE,21,non,CHRISTOPHE ROLAND FERRARI (64 ans) — Président de SAS,64,5710,,,,https://www.pappers.fr/entreprise/500667662,https://www.societe.com/societe/-500667662.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,SUPAIRVISION (ALTUS PHOTOS),SUPAIRVISION,825360068,82536006800019,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,1,2017-01-24,2024-05-19T17:01:20,2 RUE GUSTAVE EIFFEL 10430 ROSIERES-PRES-TROYES,10430,ROSIERES-PRES-TROYES,10,oui,SEBASTIEN ARNOULD (49 ans) — Président de SAS ; COMPAGNIE FIDUCIAIRE AUDIT (SIREN 494030182) — Commissaire aux comptes titulaire,49,5710,,,,https://www.pappers.fr/entreprise/825360068,https://www.societe.com/societe/-825360068.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,TRI QUALITE SERVICE (TRI QUALITE SERVICE),TRI QUALITE SERVICE,478144207,47814420700048,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,1,2004-05-01,2024-05-19T17:01:20,150 RUE DES TECHNIQUES 74970 MARIGNIER,74970,MARIGNIER,74,oui,PIERRE LOZES (49 ans) — Gérant,49,5499,,,,https://www.pappers.fr/entreprise/478144207,https://www.societe.com/societe/-478144207.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,TUV SUD FRANCE,TUV SUD FRANCE,522226356,52222635600015,71.20B,"Analyses, essais et inspections techniques",PME,21,50 à 99 salariés,2023,4,2010-04-22,2024-05-19T17:01:20,LE NORLY I 42 CHEMIN DU MOULIN CARRON 69130 ECULLY,69130,ECULLY,69,oui,GIAMPAOLO ALOISI (54 ans) — Président de SAS ; SÉBASTIEN BILLON-LANFRAY (51 ans) — Directeur Général ; BAKER TILLY STREGO (SIREN 063200885) — Autre,54,5710,,,,https://www.pappers.fr/entreprise/522226356,https://www.societe.com/societe/-522226356.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,UNICAR GROUP,UNICAR GROUP,493197420,49319742000083,71.20B,"Analyses, essais et inspections techniques",PME,NN,,,1,2006-12-01,2024-05-19T17:01:20,144 BOULEVARD HAUSSMANN 75008 PARIS,75008,PARIS,75,oui,DIDIER BOUTIN (65 ans) — Président de SAS ; JEAN-FRANCOIS FERRER (61 ans) — Directeur Général ; JEAN-LUC LOIR (63 ans) — Commissaire aux comptes suppléant ; BELLOT MULLENBACH & ASSOCIES (SIREN 348461443) — ,65,5710,,,,https://www.pappers.fr/entreprise/493197420,https://www.societe.com/societe/-493197420.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,A.E.D.EXPERTISES (AED GROUPE),A.E.D.EXPERTISES,500778030,50077803000394,71.20B,"Analyses, essais et inspections techniques",PME,NN,,,17,2007-10-31,2024-05-19T17:01:20,4 ALLEE PIERRE-GILLES DE GENNES 33700 MERIGNAC,33700,MERIGNAC,33,non,GUILLAUME BARBA (44 ans) — Gérant ; BEATRICE REVOTEAU OTMANI (58 ans) — Commissaire aux comptes suppléant ; JORG SAVANT-ALEINA (48 ans) — Gérant ; MARTIN SCHNAPPER (64 ans) — Commissaire aux comptes titulaire,64,5499,,,,https://www.pappers.fr/entreprise/500778030,https://www.societe.com/societe/-500778030.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,A.U.E.M.,A.U.E.M.,424104974,42410497400029,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,1999-09-01,2024-05-19T17:01:20,PARC D'ACTIVITES DE PARC ACTIVITE VALLEE ECAILLON 59224 THIANT,59224,THIANT,59,oui,RIBOC (SIREN 842079898) —  ; RIBOC (SIREN 942079898) — ,,5710,,,,https://www.pappers.fr/entreprise/424104974,https://www.societe.com/societe/-424104974.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,ABR RESEAUX,ABR RESEAUX,438536211,43853621100024,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2001-07-13,2024-05-19T17:01:20,20 VILLAGE DE LA GARE 50690 COUVILLE,50690,COUVILLE,50,oui,JEROME COSNEFROY (50 ans) — Gérant,50,5499,,,,https://www.pappers.fr/entreprise/438536211,https://www.societe.com/societe/-438536211.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,ACM PHARMA,ACM PHARMA,415251750,41525175000063,71.20B,"Analyses, essais et inspections techniques",PME,NN,,,4,1998-01-12,2024-05-19T17:01:20,34 AVENUE DU 21 AOUT 1944 45270 BELLEGARDE,45270,BELLEGARDE,45,non,MARTINE PETAT (FERCHAL) (70 ans) — Directeur général délégué ; ERIC PETAT (70 ans) — Directeur Général ; COGEP AUDIT (SIREN 389488727) — Commissaire aux comptes titulaire ; TERANGA (SIREN 509157749) — Président de SAS,70,5710,,,,https://www.pappers.fr/entreprise/415251750,https://www.societe.com/societe/-415251750.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,ACRITEC (ATIFS),ACRITEC,488336819,48833681900021,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2006-02-15,2024-05-19T17:01:20,196 RUE DU ROCHER DE LORZIER 38430 MOIRANS,38430,MOIRANS,38,oui,DASO&CO (SIREN 850639261) — Directeur Général ; ACRIDEV (SIREN 852125830) — Président de SAS,,5710,,,,https://www.pappers.fr/entreprise/488336819,https://www.societe.com/societe/-488336819.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,ACTE 21,ACTE 21,450755681,45075568100050,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2003-11-05,2024-05-19T17:01:20,5 RUE COLONEL DENFERT ROCHEREAU 38000 GRENOBLE,38000,GRENOBLE,38,oui,DF AVENIR (SIREN 820035178) — Président de SAS,,5710,,,,https://www.pappers.fr/entreprise/450755681,https://www.societe.com/societe/-450755681.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,ADESSO (ADESSO),ADESSO,843209701,84320970100021,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2018-10-29,2024-05-19T17:01:20,ZA DE LA TUILERIE 175 RUE DE LA TUILERIE 13290 AIX-EN-PROVENCE,13290,AIX-EN-PROVENCE,13,oui,DOMINGO MENDEZ (49 ans) — Gérant ; ERIC FRANCOIS VULTAGGIO (49 ans) — Gérant,49,5499,,,,https://www.pappers.fr/entreprise/843209701,https://www.societe.com/societe/-843209701.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,AGROLAB FRANCE,AGROLAB FRANCE,478540941,47854094100067,71.20B,"Analyses, essais et inspections techniques",PME,NN,,,2,2004-07-01,2024-05-19T17:01:20,18 B BOULEVARD WINSTON CHURCHILL 21000 DIJON,21000,DIJON,21,non,PATRICK SEBASTIEN MERLAND (49 ans) — Gérant ; PAUL STEFAN WIMMER (68 ans) — Gérant,68,5499,,,,https://www.pappers.fr/entreprise/478540941,https://www.societe.com/societe/-478540941.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,AIX OENOLOGIE,AIX OENOLOGIE,338304900,33830490000024,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,1986-07-01,2024-05-19T17:01:20,RPT DU CANET RTE N 7 13590 MEYREUIL,13590,MEYREUIL,13,oui,THOMAS BENARD (50 ans) — Président de SAS,50,5710,,,,https://www.pappers.fr/entreprise/338304900,https://www.societe.com/societe/-338304900.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,ALPES SERENITE INCENDIE (ALPES SERENITE INCENDIE) (A S I),ALPES SERENITE INCENDIE,509582284,50958228400022,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2009-01-02,2024-05-19T17:01:20,ZA LE PARVIS II 100 RUE RENE RAMBAUD 38500 VOIRON,38500,VOIRON,38,oui,BATEXT (SIREN 344334107) — ,,5710,,,,https://www.pappers.fr/entreprise/509582284,https://www.societe.com/societe/-509582284.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,ANTELLIS,ANTELLIS,444622831,44462283100030,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2003-01-01,2024-05-19T17:01:20,PARC TECHNOLOGIQUE DU CANAL 3 RUE DES SATELLITES 31400 TOULOUSE,31400,TOULOUSE,31,oui,SEBASTIEN JEAN MICHEL ALFRED ARIES (54 ans) — Gérant,54,5499,,,,https://www.pappers.fr/entreprise/444622831,https://www.societe.com/societe/-444622831.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,APPE DIAGNOSTICS,APPE DIAGNOSTICS,501037394,50103739400027,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2007-11-26,2024-05-19T17:01:20,26 RUE JEAN JAURES 59215 ABSCON,59215,ABSCON,59,oui,XAVIER COPPIETERS (52 ans) — Gérant,52,5499,,,,https://www.pappers.fr/entreprise/501037394,https://www.societe.com/societe/-501037394.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,ARDF EST,ARDF EST,811957976,81195797600038,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2015-05-12,2024-05-19T17:01:20,35 RUE DE METZ 57580 REMILLY,57580,REMILLY,57,oui,GUILLAUME GOEPFERT (GOEPFERT) (40 ans) — Président de SAS,40,5710,,,,https://www.pappers.fr/entreprise/811957976,https://www.societe.com/societe/-811957976.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,ASS DEV RECH APPLIQ IND AGRO ALIM NORD (ADRIANOR),ASS DEV RECH APPLIQ IND AGRO ALIM NORD,352120406,35212040600025,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,1988-10-14,,ZI EST ARRAS RUE JOSEPH MARIE JACQUART 62217 TILLOY-LES-MOFFLAINES,62217,TILLOY-LES-MOFFLAINES,62,oui,,,9220,,,,https://www.pappers.fr/entreprise/352120406,https://www.societe.com/societe/-352120406.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,ASS GESTION RESEAU MESUR POLLUT ATMOSPH (AIRPARIF),ASS GESTION RESEAU MESUR POLLUT ATMOSPH,316465236,31646523600032,71.20B,"Analyses, essais et inspections techniques",PME,21,50 à 99 salariés,2023,1,1979-01-01,,7 RUE CRILLON 75004 PARIS,75004,PARIS,75,oui,,,9220,,,,https://www.pappers.fr/entreprise/316465236,https://www.societe.com/societe/-316465236.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,ASSOCIATION DE CONTROLES TECHNIQUES (ACT-BEP),ASSOCIATION DE CONTROLES TECHNIQUES,401171236,40117123600136,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,6,1995-06-01,2024-05-19T17:01:20,ZA BEL AIR 265 AVENUE DES EBENISTES 12000 RODEZ,12000,RODEZ,12,oui,NICOLAS DURAND (DURAND) (51 ans) — Gérant ; NICOLAS JEAN-LOUIS CHRISTIAN DURAND (51 ans) — Gérant ; STEPHANE DANIEL MARROCOS DA CRUZ (49 ans) — Gérant,51,5499,,,,https://www.pappers.fr/entreprise/401171236,https://www.societe.com/societe/-401171236.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,ATAE,ATAE,503063851,50306385100037,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,4,2008-03-15,2024-05-19T17:01:20,12 AVENUE JULES VERNE 44230 SAINT-SEBASTIEN-SUR-LOIRE,44230,SAINT-SEBASTIEN-SUR-LOIRE,44,oui,NICOLAS GEORGES MONCEAU (51 ans) — Gérant,51,5499,,,,https://www.pappers.fr/entreprise/503063851,https://www.societe.com/societe/-503063851.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,ATMO OCCITANIE (ORAMIP),ATMO OCCITANIE,308599703,30859970300029,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,2,1900-01-01,,PARC DE LA MEDITERRANEE 10 RUE LOUIS LEPINE 34470 PEROLS,34470,PEROLS,34,oui,,,9220,,,,https://www.pappers.fr/entreprise/308599703,https://www.societe.com/societe/-308599703.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,AZURITE LIFE SCIENCE,AZURITE LIFE SCIENCE,890030398,89003039800014,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,1,2020-10-12,2024-05-19T17:01:20,1560 RTE DE QUARANTE SOUS 78630 ORGEVAL,78630,ORGEVAL,78,oui,CLAIRE DUVERNE (39 ans) — Président de SAS,39,5710,,,,https://www.pappers.fr/entreprise/890030398,https://www.societe.com/societe/-890030398.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,BIORIUS FRANCE,BIORIUS FRANCE,845089945,84508994500032,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2019-01-01,2024-05-19T17:01:20,BAT B TLSE RAMONVILLE BUSINESS CENTRE 5 AVENUE PIERRE GEORGES LATECOERE 31520 RAMONVILLE-SAINT-AGNE,31520,RAMONVILLE-SAINT-AGNE,31,oui,HOLDIRIUS (SIREN ) — Président de SAS,,5710,,,,https://www.pappers.fr/entreprise/845089945,https://www.societe.com/societe/-845089945.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,BIPEA,BIPEA,338310196,33831019600039,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,1,1986-07-18,,CAP 18 CASE 21 189 RUE D'AUBERVILLIERS 75018 PARIS,75018,PARIS,75,oui,,,9220,,,,https://www.pappers.fr/entreprise/338310196,https://www.societe.com/societe/-338310196.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,CENTRE D'EXPERTISE ET D'ACCOMPAGNEMENT EN POLLUANTS DES INDUSTRIES ET DES CONTRCUTIONS (LABORATOIRE CEAPIC) (CEAPIC),CENTRE D'EXPERTISE ET D'ACCOMPAGNEMENT EN POLLUANTS DES INDUSTRIES ET DES CONTRCUTIONS,792174385,79217438500031,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,2,2013-05-01,2024-05-19T17:01:20,13 RUE LOUIS ARMAND 95230 SOISY-SOUS-MONTMORENCY,95230,SOISY-SOUS-MONTMORENCY,95,oui,CCL GROUPE (SIREN 918484072) — Président de SAS,,5710,,,,https://www.pappers.fr/entreprise/792174385,https://www.societe.com/societe/-792174385.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,CENTRE D'INNOVATION DES TECHNOLOGIES SANS CONTACT EURARFID (CITC EURARFID),CENTRE D'INNOVATION DES TECHNOLOGIES SANS CONTACT EURARFID,511568602,51156860200029,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2009-01-29,,172 AVENUE DE BRETAGNE 59000 LILLE,59000,LILLE,59,oui,,,9220,,,,https://www.pappers.fr/entreprise/511568602,https://www.societe.com/societe/-511568602.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,CENTRE DE VERIFICATION DE METZ,CENTRE DE VERIFICATION DE METZ,497631895,49763189500024,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2007-04-02,2024-05-19T17:01:20,ZA DE PLESNOIS 15 RUE DE L’ETANG 57140 PLESNOIS,57140,PLESNOIS,57,oui,WHHG (SIREN 877855437) — Président de SAS,,5710,,,,https://www.pappers.fr/entreprise/497631895,https://www.societe.com/societe/-497631895.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,CERTIFIM BAS-RHIN,CERTIFIM BAS-RHIN,802657429,80265742900030,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,3,2014-02-01,2024-05-19T17:01:20,39 RUE DE LA REDOUTE 67500 HAGUENAU,67500,HAGUENAU,67,oui,THOMAS BARTHEL (48 ans) — Président de SAS,48,5710,,,,https://www.pappers.fr/entreprise/802657429,https://www.societe.com/societe/-802657429.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,CIDECO (CIDECO),CIDECO,827456195,82745619500029,71.20B,"Analyses, essais et inspections techniques",PME,NN,,,2,2017-02-01,2024-05-19T17:01:20,28 PLACE HENRI DUNANT 63000 CLERMONT-FERRAND,63000,CLERMONT-FERRAND,63,non,ALAIN CHATEAUNEUF (61 ans) — Président de SAS,61,5710,,,,https://www.pappers.fr/entreprise/827456195,https://www.societe.com/societe/-827456195.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
4,CND?,non,,CIET,CIET,434898433,43489843300066,71.20B,"Analyses, essais et inspections techniques",PME,NN,,,2,2001-01-01,2024-05-19T17:01:20,16 RUE LOUIS RAMEAU 95870 BEZONS,95870,BEZONS,95,oui,STEPHANE GRESLES (55 ans) — Commissaire aux comptes suppléant ; CERALP (SIREN 340228212) — Commissaire aux comptes titulaire ; MMS – METROLOGY & MONITORING SOLUTIONS (SIREN 953952744) — Président de SAS,55,5710,,,,https://www.pappers.fr/entreprise/434898433,https://www.societe.com/societe/-434898433.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
